Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
689,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9lvd=z62y%20%20,200,,39,396,0,218,2,,,[?9lvd=z62y  ]
691,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?p755=0dyj%20%20,200,,36,396,0,218,2,,,[?p755=0dyj  ]
693,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m6p5=47bc%20%20,200,,34,396,0,218,2,,,[?m6p5=47bc  ]
694,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?572f=o798%20%20,200,,39,396,0,218,2,,,[?572f=o798  ]
698,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?537k=5g8r%20%20,200,,36,396,0,218,2,,,[?537k=5g8r  ]
695,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a9ni=h7n2%20%20,200,,37,396,0,218,2,,,[?a9ni=h7n2  ]
701,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?e9q2=idpr%20%20,200,,38,396,0,218,2,,,[?e9q2=idpr  ]
700,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m195=8nwx%20%20,200,,39,396,0,218,2,,,[?m195=8nwx  ]
703,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?989r=7ml5%20%20,200,,38,396,0,218,2,,,[?989r=7ml5  ]
704,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?f682=rtm2%20%20,200,,38,396,0,218,2,,,[?f682=rtm2  ]
699,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?cs7l=77zr%20%20,200,,39,396,0,218,2,,,[?cs7l=77zr  ]
697,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7y57=062z%20%20,200,,39,396,0,218,2,,,[?7y57=062z  ]
706,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?fw65=84k2%20%20,200,,36,396,0,218,2,,,[?fw65=84k2  ]
702,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?p1m9=3117%20%20,200,,40,396,0,218,2,,,[?p1m9=3117  ]
705,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?48xs=wa90%20%20,200,,39,396,0,218,2,,,[?48xs=wa90  ]
696,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0g96=5926%20%20,200,,44,396,0,218,2,,,[?0g96=5926  ]
707,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?d364=9n70%20%20,200,,39,396,0,218,2,,,[?d364=9n70  ]
711,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?uk89=f9gv%20%20,200,,39,396,0,218,2,,,[?uk89=f9gv  ]
710,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2c43=87wg%20%20,200,,39,396,0,218,2,,,[?2c43=87wg  ]
708,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?zy3d=9256%20%20,200,,39,396,0,218,2,,,[?zy3d=9256  ]
709,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?pdf7=y2ff%20%20,200,,39,396,0,218,2,,,[?pdf7=y2ff  ]
712,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4fi7=i69x%20%20,200,,37,396,0,218,2,,,[?4fi7=i69x  ]
713,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2bfy=396y%20%20,200,,37,396,0,218,2,,,[?2bfy=396y  ]
715,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?11d9=89hb%20%20,200,,35,396,0,218,2,,,[?11d9=89hb  ]
716,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?es63=40vd%20%20,200,,35,396,0,218,2,,,[?es63=40vd  ]
717,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?s8q0=deyv%20%20,200,,36,396,0,218,2,,,[?s8q0=deyv  ]
714,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m7rf=oak9%20%20,200,,38,396,0,218,2,,,[?m7rf=oak9  ]
718,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5q7u=92iv%20%20,200,,36,396,0,218,2,,,[?5q7u=92iv  ]
719,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?gc20=w6sq%20%20,200,,34,396,0,218,2,,,[?gc20=w6sq  ]
720,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3zwx=49kw%20%20,200,,36,396,0,218,2,,,[?3zwx=49kw  ]
722,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?btxx=jvok%20%20,200,,32,396,0,218,2,,,[?btxx=jvok  ]
721,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?l01a=6050%20%20,200,,35,396,0,218,2,,,[?l01a=6050  ]
723,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?59cx=q22k%20%20,200,,35,396,0,218,2,,,[?59cx=q22k  ]
725,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9s23=r9f5%20%20,200,,34,396,0,218,2,,,[?9s23=r9f5  ]
724,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?jy72=89xr%20%20,200,,34,396,0,218,2,,,[?jy72=89xr  ]
726,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?56w6=kd86%20%20,200,,37,396,0,218,2,,,[?56w6=kd86  ]
728,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1g17=2272%20%20,200,,39,396,0,218,2,,,[?1g17=2272  ]
729,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3i67=q430%20%20,200,,39,396,0,218,2,,,[?3i67=q430  ]
731,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0m58=w3lv%20%20,200,,36,396,0,218,2,,,[?0m58=w3lv  ]
727,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?pk5p=20uz%20%20,200,,39,396,0,218,2,,,[?pk5p=20uz  ]
730,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?p0ps=eyeo%20%20,200,,37,396,0,218,2,,,[?p0ps=eyeo  ]
732,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?v97w=850e%20%20,200,,37,396,0,218,2,,,[?v97w=850e  ]
735,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?jq21=5a01%20%20,200,,37,396,0,218,2,,,[?jq21=5a01  ]
734,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9pr2=t8o0%20%20,200,,37,396,0,218,2,,,[?9pr2=t8o0  ]
736,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?31qm=vy44%20%20,200,,36,396,0,218,2,,,[?31qm=vy44  ]
733,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b681=t7t3%20%20,200,,38,396,0,218,2,,,[?b681=t7t3  ]
737,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?764n=7339%20%20,200,,35,396,0,218,2,,,[?764n=7339  ]
738,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?315u=mo6s%20%20,200,,35,396,0,218,2,,,[?315u=mo6s  ]
739,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x9l7=5919%20%20,200,,35,396,0,218,2,,,[?x9l7=5919  ]
741,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?dr5k=8c09%20%20,200,,35,396,0,218,2,,,[?dr5k=8c09  ]
740,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?n4p6=fuy9%20%20,200,,36,396,0,218,2,,,[?n4p6=fuy9  ]
742,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7547=x8gf%20%20,200,,37,396,0,218,2,,,[?7547=x8gf  ]
743,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4fh6=o1w1%20%20,200,,34,396,0,218,2,,,[?4fh6=o1w1  ]
747,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8423=086s%20%20,200,,33,396,0,218,2,,,[?8423=086s  ]
745,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7fjl=86d8%20%20,200,,35,396,0,218,2,,,[?7fjl=86d8  ]
746,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?yr02=3t86%20%20,200,,36,396,0,218,2,,,[?yr02=3t86  ]
748,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?sg75=5u29%20%20,200,,35,396,0,218,2,,,[?sg75=5u29  ]
744,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?vl5s=0izy%20%20,200,,37,396,0,218,2,,,[?vl5s=0izy  ]
749,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3m8s=n69s%20%20,200,,35,396,0,218,2,,,[?3m8s=n69s  ]
750,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?sd0l=qcyl%20%20,200,,35,396,0,218,2,,,[?sd0l=qcyl  ]
752,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?yb02=g9m9%20%20,200,,35,396,0,218,2,,,[?yb02=g9m9  ]
753,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?93y4=c45s%20%20,200,,36,396,0,218,2,,,[?93y4=c45s  ]
751,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?48y5=1yk8%20%20,200,,37,396,0,218,2,,,[?48y5=1yk8  ]
754,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?p0zp=u8wn%20%20,200,,37,396,0,218,2,,,[?p0zp=u8wn  ]
755,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?uq65=k330%20%20,200,,39,396,0,218,2,,,[?uq65=k330  ]
756,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ltc5=p9t2%20%20,200,,37,396,0,218,2,,,[?ltc5=p9t2  ]
758,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b6hp=4qo2%20%20,200,,40,396,0,218,2,,,[?b6hp=4qo2  ]
763,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q271=ix1j%20%20,200,,38,396,0,218,2,,,[?q271=ix1j  ]
760,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?380f=5k72%20%20,200,,39,396,0,218,2,,,[?380f=5k72  ]
762,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2bl9=a517%20%20,200,,38,396,0,218,2,,,[?2bl9=a517  ]
759,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?074j=ce4p%20%20,200,,39,396,0,218,2,,,[?074j=ce4p  ]
761,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?sb49=0f96%20%20,200,,38,396,0,218,2,,,[?sb49=0f96  ]
757,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a47y=t47o%20%20,200,,40,396,0,218,2,,,[?a47y=t47o  ]
764,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?04xz=2k52%20%20,200,,36,396,0,218,2,,,[?04xz=2k52  ]
765,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7h9j=eoas%20%20,200,,37,396,0,218,2,,,[?7h9j=eoas  ]
767,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?cp27=29g6%20%20,200,,33,396,0,218,2,,,[?cp27=29g6  ]
766,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?y95w=23fq%20%20,200,,39,396,0,218,2,,,[?y95w=23fq  ]
773,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ayfc=je9o%20%20,200,,44,396,0,218,2,,,[?ayfc=je9o  ]
768,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?y55t=49n2%20%20,200,,47,396,0,218,2,,,[?y55t=49n2  ]
770,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9j3n=8160%20%20,200,,45,396,0,218,2,,,[?9j3n=8160  ]
772,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?06x0=aq5z%20%20,200,,44,396,0,218,2,,,[?06x0=aq5z  ]
774,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?whh1=8e76%20%20,200,,41,396,0,218,2,,,[?whh1=8e76  ]
769,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9a75=71x0%20%20,200,,47,396,0,218,2,,,[?9a75=71x0  ]
771,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?yi34=u6g5%20%20,200,,44,396,0,218,2,,,[?yi34=u6g5  ]
778,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9t7e=fap4%20%20,200,,39,396,0,218,2,,,[?9t7e=fap4  ]
776,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?269z=2vri%20%20,200,,41,396,0,218,2,,,[?269z=2vri  ]
775,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?09t2=ygg3%20%20,200,,42,396,0,218,2,,,[?09t2=ygg3  ]
777,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?jum8=z0r7%20%20,200,,40,396,0,218,2,,,[?jum8=z0r7  ]
779,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9173=1u74%20%20,200,,37,396,0,218,2,,,[?9173=1u74  ]
781,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?665e=13b1%20%20,200,,37,396,0,218,2,,,[?665e=13b1  ]
784,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2n4n=4p7k%20%20,200,,38,396,0,218,2,,,[?2n4n=4p7k  ]
788,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8i13=7294%20%20,200,,37,396,0,218,2,,,[?8i13=7294  ]
780,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?wr63=m56h%20%20,200,,42,396,0,218,2,,,[?wr63=m56h  ]
782,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a2s5=c10e%20%20,200,,43,396,0,218,2,,,[?a2s5=c10e  ]
789,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?s829=0n7o%20%20,200,,39,396,0,218,2,,,[?s829=0n7o  ]
785,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?n2s3=px4o%20%20,200,,43,396,0,218,2,,,[?n2s3=px4o  ]
786,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6e47=3299%20%20,200,,43,396,0,218,2,,,[?6e47=3299  ]
783,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?10wu=0467%20%20,200,,43,396,0,218,2,,,[?10wu=0467  ]
787,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?gk16=ez9h%20%20,200,,43,396,0,218,2,,,[?gk16=ez9h  ]
790,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6b6c=23v4%20%20,200,,34,396,0,218,2,,,[?6b6c=23v4  ]
791,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9870=z35w%20%20,200,,41,396,0,218,2,,,[?9870=z35w  ]
794,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?887z=7x1b%20%20,200,,36,396,0,218,2,,,[?887z=7x1b  ]
798,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?d9a7=m129%20%20,200,,37,396,0,218,2,,,[?d9a7=m129  ]
804,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6ewf=ayki%20%20,200,,38,396,0,218,2,,,[?6ewf=ayki  ]
803,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?17q9=526y%20%20,200,,40,396,0,218,2,,,[?17q9=526y  ]
793,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?s3ev=ydup%20%20,200,,43,396,0,218,2,,,[?s3ev=ydup  ]
799,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?mo5t=i09t%20%20,200,,41,396,0,218,2,,,[?mo5t=i09t  ]
801,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8s20=8q9b%20%20,200,,41,396,0,218,2,,,[?8s20=8q9b  ]
795,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?268x=fph9%20%20,200,,42,396,0,218,2,,,[?268x=fph9  ]
796,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1ypa=4053%20%20,200,,42,396,0,218,2,,,[?1ypa=4053  ]
792,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?tsgv=5f8p%20%20,200,,43,396,0,218,2,,,[?tsgv=5f8p  ]
797,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?17ze=n24w%20%20,200,,42,396,0,218,2,,,[?17ze=n24w  ]
805,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ypzc=j2kq%20%20,200,,38,396,0,218,2,,,[?ypzc=j2kq  ]
800,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6647=teb4%20%20,200,,43,396,0,218,2,,,[?6647=teb4  ]
802,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?v2w8=oveq%20%20,200,,43,396,0,218,2,,,[?v2w8=oveq  ]
806,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?987l=h013%20%20,200,,38,396,0,218,2,,,[?987l=h013  ]
807,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o99e=o2r6%20%20,200,,40,396,0,218,2,,,[?o99e=o2r6  ]
808,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3r67=7jbz%20%20,200,,38,396,0,218,2,,,[?3r67=7jbz  ]
814,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?430a=9h82%20%20,200,,33,396,0,218,2,,,[?430a=9h82  ]
810,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?jx0r=lnc8%20%20,200,,38,396,0,218,2,,,[?jx0r=lnc8  ]
811,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?wuae=nlwj%20%20,200,,38,396,0,218,2,,,[?wuae=nlwj  ]
809,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?k2v3=0l0n%20%20,200,,38,396,0,218,2,,,[?k2v3=0l0n  ]
812,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2n2h=vw10%20%20,200,,38,396,0,218,2,,,[?2n2h=vw10  ]
813,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?rk3k=0x5m%20%20,200,,40,396,0,218,2,,,[?rk3k=0x5m  ]
815,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b1yz=huqz%20%20,200,,38,396,0,218,2,,,[?b1yz=huqz  ]
816,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?l62j=e557%20%20,200,,35,396,0,218,2,,,[?l62j=e557  ]
817,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h58s=2x18%20%20,200,,34,396,0,218,2,,,[?h58s=2x18  ]
822,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?65th=8wr0%20%20,200,,37,396,0,218,2,,,[?65th=8wr0  ]
823,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4xft=a8sn%20%20,200,,37,396,0,218,2,,,[?4xft=a8sn  ]
819,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8c60=e8q1%20%20,200,,38,396,0,218,2,,,[?8c60=e8q1  ]
821,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1777=54gx%20%20,200,,38,396,0,218,2,,,[?1777=54gx  ]
818,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3467=9hg4%20%20,200,,38,396,0,218,2,,,[?3467=9hg4  ]
829,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?72q9=of5u%20%20,200,,37,396,0,218,2,,,[?72q9=of5u  ]
827,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?dw4a=pr9x%20%20,200,,39,396,0,218,2,,,[?dw4a=pr9x  ]
824,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?50n0=ghrb%20%20,200,,40,396,0,218,2,,,[?50n0=ghrb  ]
820,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o93u=kh7f%20%20,200,,40,396,0,218,2,,,[?o93u=kh7f  ]
826,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?p0x9=e758%20%20,200,,40,396,0,218,2,,,[?p0x9=e758  ]
825,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?zck7=k18n%20%20,200,,40,396,0,218,2,,,[?zck7=k18n  ]
